0
2.80032
2.80579
2.81125
2.81662
2.82192
2.82726
2.83283
2.83833
2.8438
2.84918
2.85455
2.85997
2.86544
2.87086
2.87663
2.88211
2.88734
2.89285
2.8984
2.90368
2.90905
2.91454
2.91987
2.92538
2.93081
2.9362
2.9416
2.94725
2.95295
2.95868
2.96444
2.97008
2.97579
2.9813
2.98689
2.99252
2.99809
3.00346
3.0088
3.01416
3.01941
3.02478
3.03011
3.03549
3.04107
3.04661
3.05219
3.05793
3.06354
3.06911
3.07482
3.08038
3.08589
3.09136
3.09687
3.10235
3.10773
3.11303
3.11835
3.12363
3.129
3.13452
3.13987
3.14533
3.15069
3.15611
3.16148
3.1671
3.17261
3.17824
3.18375
3.18925
3.19475
3.20023
3.2056
3.21094
3.2165
3.22205
3.22744
3.23305
3.23845
3.24379
3.24933
3.25488
3.26042
3.26611
3.27169
3.2773
3.28281
3.28834
3.29381
3.29936
3.30478
3.31014
3.31547
3.321
3.32634
3.33179
3.33716
3.34269
3.34809
3.35358
3.35899
3.36453
3.37021
3.37582
3.38143
3.38696
3.39249
3.39795
3.40342
3.4088
3.41413
3.41953
3.42485
3.43022
3.43556
3.44106
3.44654
3.452
3.45756
3.46318
3.46888
3.47453
3.48022
3.48575
3.49126
3.49679
3.50231
3.50775
3.51309
3.51838
3.52384
3.52914
3.53472
3.54009
3.54542
3.55097
3.55648
3.56189
3.56758
3.57317
3.57893
3.58463
3.59016
3.59565
3.60118
3.60667
3.61202
3.61741
3.6229
3.62823
3.63379
3.63926
3.64465
3.6502
3.65562
3.66098
3.66642
3.67216
3.67775
3.68334
3.68893
3.6944
3.69994
3.70543
3.7108
3.71612
3.72149
3.72717
3.73266
3.73802
3.74333
3.74868
3.75423
3.75958
3.76505
3.77057
3.77591
3.7814
3.78672
3.79204
3.79736
3.80266
3.80809
3.81349
3.81905
3.82454
3.83
3.83555
3.8411
3.84658
3.85218
3.85781
3.86341
4.59734
4.60278
4.60815
4.61348
4.61881
4.62481
4.63015
4.63559
4.64089
4.64614
4.65156
4.6571
4.66254
4.66816
4.67392
4.67948
4.68508
4.6907
4.69621
4.70173
4.70724
4.71274
4.71809
4.7234
4.72887
4.73462
4.73998
4.74531
4.75071
4.75607
4.76158
4.76709
4.77264
4.7783
4.78389
4.78946
4.79495
4.80048
4.80598
4.81143
4.8168
4.82227
4.82768
4.83315
4.83858
4.84403
4.84945
4.85499
4.86038
4.86577
4.87121
4.87672
4.88233
4.88804
4.89358
4.89905
4.90457
4.91005
4.91541
4.92074
4.92624
4.93156
4.93694
4.94246
4.94784
4.95319
4.95873
4.96414
4.96974
4.97537
4.98092
4.98656
4.99214
4.9977
5.00328
5.00881
5.01421
5.01955
5.02502
5.03049
5.03584
5.04133
5.04665
5.05212
5.05765
5.063
5.06858
5.07424
5.0798
5.08543
5.09125
5.09682
5.10233
5.10785
5.11331
5.11869
5.12402
5.12943
5.13498
5.14043
5.14591
